date,ano,section,title,url,palavras_chave,frame_predominante,area,abrangencia,instituicoes,pessoas
30/05/2025,2025,ciência,Vestígios de cidade maia de 2.800 anos são encontrados,https://www1.folha.uol.com.br/ciencia/2025/05/arqueologos-encontram-vestigios-de-cidade-maia-de-2800-anos-na-guatemala.shtml,"[""cidade maia"", ""Guatemala"", ""Uaxactún"", ""Petén"", ""arqueologia"", ""civilização maia"", ""esculturas"", ""rituais""]",DESCOBERTA_CIENTIFICA,Ciências Biológicas,NACIONAL,"[""Ministério da Cultura da Guatemala""]","[""Milan Kovác"", ""Dora García""]"
30/05/2025,2025,ciência,Musk: SpaceX tem 50% de chances de enviar Starship a Marte,https://www1.folha.uol.com.br/ciencia/2025/05/spacex-tem-50-de-chances-de-enviar-starship-a-marte-em-2026-diz-musk.shtml,"[""SpaceX"", ""Starship"", ""Marte"", ""Elon Musk"", ""Nasa"", ""programa Artemis"", ""viagem espacial"", ""assentamento humano""]",PROMESSA_E_BENEFICIOS,Engenharias,INTERNACIONAL,"[""SpaceX"", ""Nasa""]","[""Elon Musk""]"
30/05/2025,2025,ciência,Hanseníase: pesquisa revela presença antiga nas Américas,https://www1.folha.uol.com.br/ciencia/2025/05/bacteria-que-causa-hanseniase-ja-circulava-nas-americas-bem-antes-da-chegada-dos-europeus.shtml,"[""hanseníase"", ""Mycobacterium leprae"", ""DNA"", ""indígenas"", ""Instituto Pasteur"", ""Universidade Federal do Pará"", ""Fundação Oswaldo Cruz""]",DESCOBERTA_CIENTIFICA,Ciências da Saúde,NACIONAL,"[""Instituto Pasteur"", ""Universidade Federal do Pará"", ""Instituto Lauro de Souza Lima"", ""Fundação Oswaldo Cruz""]","[""Nicolás Rascovan"", ""Claudio Salgado"", ""Patricia Rosa"", ""Amanda Brum Fontes""]"
30/05/2025,2025,ciência,Estrela achada sem querer é diferente de qualquer outra,https://www1.folha.uol.com.br/ciencia/2025/05/astronomos-descobrem-estrela-que-se-comporta-de-forma-diferente-de-qualquer-outra.shtml,"[""estrela"", ""ondas de rádio"", ""raios-X"", ""transientes de rádio"", ""Universidade Curtin"", ""Instituto de Ciências Espaciais de Barcelona"", ""magnetar"", ""anã branca""]",DESCOBERTA_CIENTIFICA,Ciências Exatas e da Terra,INTERNACIONAL,"[""Universidade Curtin"", ""Instituto de Ciências Espaciais de Barcelona"", ""Nasa""]","[""Ziteng Wang"", ""Nanda Rea""]"
30/05/2025,2025,ciência,Sorriso Duchenne: como detectar uma risada falsa,https://www.bbc.com/portuguese/articles/c1e64e3803yo,"[""sorriso Duchenne"", ""sorriso não-Duchenne"", ""neurologia"", ""anatomia facial"", ""expressão emocional""]",EDUCACAO_E_EXPLICACAO_CIENTIFICA,Ciências Biológicas,NACIONAL,[],"[""Guillaume Duchenne de Boulogne""]"
31/05/2025,2025,ciência,Estudo testa tatuagem eletrônica que identifica quando o cérebro está sobrecarregado,https://g1.globo.com/ciencia/noticia/2025/05/31/estudo-testa-tatuagem-eletronica-que-identifica-quando-o-cerebro-esta-sobrecarregado.ghtml,"[""tatuagem eletrônica"", ""cérebro"", ""carga de trabalho mental"", ""monitoramento"", ""tecnologia"", ""Universidade do Texas""]",INOVACAO_TECNOLOGICA,Engenharias,INTERNACIONAL,"[""Universidade do Texas em Austin""]","[""Nanshu Lu""]"
31/05/2025,2025,ciência,Inteligência animal: por que ensinar tarefa 'irrelevante',https://www1.folha.uol.com.br/ciencia/2025/05/por-que-ensinar-tarefas-ecologicamente-irrelevantes-a-animais.shtml,"[""inteligência animal"", ""peixinhos dourados"", ""abelhas"", ""primatas"", ""cognição"", ""tecnologia bioinspirada"", ""evolução""]",DESCOBERTA_CIENTIFICA,Interdisciplinar,INTERNACIONAL,"[""Trends in Cognitive Sciences""]",[]
31/05/2025,2025,ciência,Ouro suficiente para cobrir a Terra: estudo revela que metal precioso vaza do interior do planeta,https://g1.globo.com/ciencia/noticia/2025/05/31/ouro-suficiente-para-cobrir-a-terra-estudo-revela-que-metal-precioso-vaza-do-interior-do-planeta.ghtml,"[""ouro"", ""núcleo da Terra"", ""manto"", ""rutênio-100"", ""geoquímica"", ""rochas vulcânicas"", ""metais preciosos""]",DESCOBERTA_CIENTIFICA,Ciências Exatas e da Terra,INTERNACIONAL,"[""Universidade de Göttingen""]","[""Nils Messling"", ""Willbold""]"
31/05/2025,2025,ciência,Creatina: o suplemento para musculação que turbina o cérebro,https://www.bbc.com/portuguese/articles/cnv1e7j1v3zo,"[""creatina"", ""suplemento"", ""funções cognitivas"", ""memória"", ""Alzheimer"", ""energia"", ""físico"", ""estresse""]",PROMESSA_E_BENEFICIOS,Ciências da Saúde,INTERNACIONAL,"[""Universidade de Aberystwyth"", ""Forschungszentrum Jülich""]","[""Roger Harris"", ""Ali Gordjinejad""]"
31/05/2025,2025,ciência,Região onde papa Leão 14 viveu no Peru guarda tesouros,https://www1.folha.uol.com.br/ciencia/2025/05/regiao-onde-papa-leao-14-viveu-no-peru-guarda-tesouros-da-cultura-moche.shtml,"[""papa Leão 14"", ""cultura moche"", ""tumba do Senhor de Sipán"", ""arqueologia"", ""Museu das Tumbas Reais de Sipán"", ""Trujillo"", ""Chiclayo"", ""Piura""]",DESCOBERTA_CIENTIFICA,Ciências Humanas,NACIONAL,"[""Museu das Tumbas Reais de Sipán""]","[""Robert Prevost"", ""Walter Alva""]"
31/05/2025,2025,ciência,"Seu gato pode ou não amar você, mas conhece seu cheiro",https://www1.folha.uol.com.br/ciencia/2025/05/seu-gato-pode-ou-nao-amar-voce-mas-conhece-seu-cheiro.shtml,"[""gatos"", ""comportamento"", ""cheiro"", ""Universidade de Agricultura de Tóquio"", ""Hidehiko Uchiyama"", ""Universidade da Pensilvânia"", ""Carlo Siracusa""]",DESCOBERTA_CIENTIFICA,Ciências Biológicas,INTERNACIONAL,"[""Universidade de Agricultura de Tóquio"", ""Escola de Medicina Veterinária da Universidade da Pensilvânia""]","[""Hidehiko Uchiyama"", ""Carlo Siracusa""]"
01/06/2025,2025,ciência,Lixo em caverna se revelou tesouro de uma cultura perdida,https://www1.folha.uol.com.br/ciencia/2025/06/lixo-em-caverna-se-revelou-tesouro-de-uma-cultura-perdida.shtml,"[""caverna Tlayócoc"", ""tlacotepehuas"", ""artefatos ritualísticos"", ""Instituto Nacional de Antropologia e História"", ""exploração espeleológica"", ""cerimônias de fertilidade"", ""descoberta arqueológica""]",DESCOBERTA_CIENTIFICA,Ciências Biológicas,INTERNACIONAL,"[""Instituto Nacional de Antropologia e História""]","[""Yekaterina Katiya Pavlova"", ""Adrián Beltrán Dimas""]"
01/06/2025,2025,saúde,Dr. Kalil: Especialistas explicam o que se sabe sobre as causas da leucemia,https://www.cnnbrasil.com.br/saude/dr-kalil-especialistas-explicam-o-que-se-sabe-sobre-as-causas-da-leucemia/,"[""leucemia"", ""câncer"", ""fatores de risco"", ""prevenção"", ""sangue"", ""síndrome de Down"", ""pesquisa oncológica""]",RISCO_E_AMEACA,Ciências da Saúde,NACIONAL,"[""Instituto do Câncer do Estado de São Paulo"", ""Icesp""]","[""Eduardo Rego""]"
01/06/2025,2025,ciência,"Santos Dumont x irmãos Wright: afinal, quem inventou o avião?",https://www.bbc.com/portuguese/articles/c1w3l9ej8pxo,"[""Alberto Santos Dumont"", ""irmãos Wright"", ""aviação"", ""14-bis"", ""Federação Aeronáutica Internacional"", ""história"", ""Paris"", ""pioneirismo""]",CONFLITO_E_CONTROVERSIA,Interdisciplinar,NACIONAL,"[""Federação Aeronáutica Internacional""]","[""Alberto Santos Dumont"", ""Jean-Pierre Blay""]"
01/06/2025,2025,ciência,Enxaquecas: refrigerante e batata frita podem ajudar? O que especialistas dizem sobre 'dica' no TikTok,https://www.bbc.com/portuguese/articles/cyvm947gv9go,"[""enxaqueca"", ""refrigerante"", ""batata frita"", ""cafeína"", ""tratamentos"", ""TikTok"", ""sintomas"", ""alívio""]",INCERTEZA_CIENTIFICA,Ciências da Saúde,NACIONAL,[],"[""Nick Cook"", ""Kayleigh Webster""]"
01/06/2025,2025,ciência,Qual o cheiro do espaço?,https://www.bbc.com/portuguese/articles/ckg41rpk8jgo,"[""Júpiter"", ""aromas"", ""astrobiologia"", ""Universidade de Westminster"", ""exposição"", ""Museu de História Natural"", ""vida além da Terra""]",DESCOBERTA_CIENTIFICA,Interdisciplinar,INTERNACIONAL,"[""Universidade de Westminster"", ""Museu de História Natural""]","[""Marina Barcenilla""]"
01/06/2025,2025,blog longevidade: modo de usar,Eles pretendem surfar até os 100,https://g1.globo.com/bemestar/blog/longevidade-modo-de-usar/post/2025/06/01/eles-pretendem-surfar-ate-os-100.ghtml,"[""surfe"", ""longevidade"", ""estilo de vida saudável"", ""terremoto"", ""tsunami"", ""experiência"", ""comunidade""]",PERSONALIZACAO_E_HUMANIZACAO,Ciências da Saúde,NACIONAL,[],"[""Pomar"", ""Tom Woods"", ""Jeff Hakman""]"
01/06/2025,2025,rio grande do sul,Nova espécie pré-histórica descoberta no RS é destaque,https://g1.globo.com/rs/rio-grande-do-sul/noticia/2025/06/01/nova-especie-pre-historica-descoberta-no-rs-e-destaque-em-revista-internacional.ghtml,"[""Itaguyra occulta"", ""silessauro"", ""paleontologia"", ""fósseis"", ""biodiversidade"", ""Rio Grande do Sul"", ""UFRGS"", ""Museu Nacional""]",DESCOBERTA_CIENTIFICA,Ciências Biológicas,NACIONAL,"[""Universidade Federal do Rio Grande do Sul"", ""Museu Nacional"", ""Cappa/UFSM"", ""Unipampa"", ""Museo Argentino de Ciencias Naturales""]","[""Voltaire D. Paes Neto"", ""Heitor Francischini"", ""Flávio A. Pretto"", ""Agustín G. Martinelli"", ""Francesco Battista"", ""Maurício Garcia"", ""Rodrigo T. Müller"", ""Mauricio R. Schmitt""]"
01/06/2025,2025,ciência,Astronautas da Nasa se recuperam após 9 meses no espaço,https://www1.folha.uol.com.br/ciencia/2025/06/com-fisioterapia-astronautas-da-nasa-se-recuperam-apos-9-meses-no-espaco.shtml,"[""NASA"", ""Estação Espacial Internacional"", ""recuperação"", ""gravidade"", ""Starliner"", ""Boeing"", ""astronautas""]",DESCOBERTA_CIENTIFICA,Ciências da Saúde,INTERNACIONAL,"[""NASA"", ""Boeing""]","[""Barry Eugene Wilmore"", ""Sunita Williams""]"
01/06/2025,2025,ciência,"Com supertelescópio, Vera Rubin inaugura era na astronomia",https://www1.folha.uol.com.br/ciencia/2025/06/com-maior-camera-digital-ja-feita-projeto-para-mapear-o-ceu-inaugura-era-na-astronomia.shtml,"[""Vera C. Rubin"", ""super telescópio"", ""astronomia"", ""LineA"", ""Finep"", ""LSST"", ""Chile"", ""lentes gravitacionais""]",DESCOBERTA_CIENTIFICA,Ciências Exatas e da Terra,INTERNACIONAL,"[""LineA"", ""Finep"", ""NSF"", ""DOE""]","[""Luiz Nicolaci da Costa""]"
02/06/2025,2025,ciência,Qual o cheiro do espaço?,https://g1.globo.com/ciencia/noticia/2025/06/02/qual-o-cheiro-do-espaco.ghtml,"[""Júpiter"", ""nuvens"", ""aromas"", ""Astrobiologia"", ""Universidade de Westminster"", ""Museu de História Natural"", ""olfato"", ""quimiorreceptores""]",DESCOBERTA_CIENTIFICA,Interdisciplinar,INTERNACIONAL,"[""Universidade de Westminster"", ""Museu de História Natural""]","[""Barcenilla""]"
02/06/2025,2025,ciência,"Afinal, quem inventou o avião?",https://g1.globo.com/ciencia/noticia/2025/06/02/afinal-quem-inventou-o-aviao-a-resposta-provavelmente-nao-e-a-que-voce-pensou.ghtml,"[""Alberto Santos Dumont"", ""avião"", ""14-bis"", ""historiadores"", ""irmãos Wright"", ""aviação"", ""Paris"", ""pioneirismo""]",CONFLITO_E_CONTROVERSIA,Interdisciplinar,INTERNACIONAL,"[""Federação Aeronáutica Internacional"", ""Bibliothèque Nationale de France""]","[""Alberto Santos Dumont"", ""Jean-Pierre Blay""]"
02/06/2025,2025,saúde,Dr. Kalil: avanços no tratamento de leucemia permitem taxa de cura alta,https://www.cnnbrasil.com.br/saude/leucemia-avancos-no-tratamento-permitem-taxa-de-cura-alta/,"[""leucemia"", ""tratamento"", ""cura"", ""oncologia pediátrica"", ""grupos cooperativos"", ""leucemia mieloide crônica"", ""qualidade de vida""]",PROMESSA_E_BENEFICIOS,Ciências da Saúde,NACIONAL,"[""ICESP"", ""Itaici""]","[""Eduardo Rego"", ""Gabriel Zamperlini Netto""]"
02/06/2025,2025,saúde,Dr. Kalil: Especialistas explicam como funciona doação de medula óssea,https://www.cnnbrasil.com.br/saude/especialistas-explicam-como-funciona-doacao-de-medula-ossea/,"[""doação de medula óssea"", ""hemocentro"", ""transplante"", ""compatibilidade"", ""leucemia"", ""banco de doadores""]",EDUCACAO_E_EXPLICACAO_CIENTIFICA,Ciências da Saúde,NACIONAL,"[""CNN""]","[""Dr. Kalil""]"
02/06/2025,2025,ciência,"Exercício físico pode aumentar chance de sobrevivência de pacientes com câncer, indica pesquisa",https://www.bbc.com/portuguese/articles/c23mzydked0o,"[""exercício físico"", ""câncer colorretal"", ""sobrevida"", ""programa de exercícios"", ""tratamento"", ""Queen's University"", ""Vicky Coyle""]",PROMESSA_E_BENEFICIOS,Ciências da Saúde,INTERNACIONAL,"[""Queen's University"", ""New England Journal of Medicine""]","[""Vicky Coyle"", ""Joe Henson""]"
02/06/2025,2025,ciência,Via Láctea talvez se salve de colisão com Andrômeda,https://www1.folha.uol.com.br/ciencia/2025/06/via-lactea-talvez-se-salve-de-colisao-com-a-colossal-andromeda.shtml,"[""Via Láctea"", ""Andrômeda"", ""galáxias"", ""colisão"", ""matéria escura"", ""telescópios espaciais"", ""astrofísicos"", ""Universidade de Helsinque""]",RISCO_E_AMEACA,Ciências Exatas e da Terra,INTERNACIONAL,"[""Universidade de Helsinque""]","[""Till Sawala""]"
02/06/2025,2025,ciência,Falha do Starship lança dúvidas sobre missão da Nasa à Lua,https://www1.folha.uol.com.br/ciencia/2025/06/nova-falha-do-starship-lanca-duvidas-sobre-cronograma-de-missao-a-lua.shtml,"[""Starship"", ""Nasa"", ""SpaceX"", ""Lua"", ""Elon Musk"", ""programa lunar"", ""voo de teste"", ""tecnologia""]",RISCO_E_AMEACA,Engenharias,NACIONAL,"[""Nasa"", ""SpaceX"", ""Universidade Johns Hopkins""]","[""Elon Musk"", ""Cheryl Warner"", ""Phil Larson"", ""Mamta Patel Nagaraja""]"
02/06/2025,2025,ciência,Qual o cheiro do espaço?,https://www1.folha.uol.com.br/ciencia/2025/06/qual-o-cheiro-do-espaco.shtml,"[""Júpiter"", ""aromas"", ""nuvens"", ""amônia"", ""tolininas"", ""Astrobiologia"", ""Museu de História Natural""]",DESCOBERTA_CIENTIFICA,Interdisciplinar,INTERNACIONAL,"[""Universidade de Westminster"", ""Museu de História Natural de Londres""]","[""Marina Barcenilla""]"
02/06/2025,2025,internacional,Cientistas dos EUA protestam contra cortes de Trump,https://www.cnnbrasil.com.br/internacional/cientistas-dos-eua-protestam-contra-cortes-de-trump/,"[""cortes orçamentários"", ""pesquisa científica"", ""transmissão ao vivo"", ""impactos negativos"", ""divulgação científica"", ""liderança em pesquisa"", ""China"", ""educação""]",POLITICA_CIENTIFICA_E_GOVERNANCA,Ciências da Saúde,INTERNACIONAL,[],"[""Pedro Cortes""]"
03/06/2025,2025,tecnologia,Por que existem gatos laranjas? Entenda o gene que define a coloração,https://www.cnnbrasil.com.br/tecnologia/por-que-existem-gatos-laranjas-entenda-o-gene-que-define-a-coloracao/,"[""gatos"", ""coloração"", ""gene"", ""DNA"", ""cromossomo"", ""pesquisa"", ""Universidade de Stanford""]",DESCOBERTA_CIENTIFICA,Ciências Biológicas,INTERNACIONAL,"[""Universidade de Stanford""]","[""Christopher Kaelin""]"
03/06/2025,2025,ciência,Como pets melhoram nossa imunidade,https://www.bbc.com/portuguese/articles/c861e119geyo,"[""imunidade"", ""comunidade Amish"", ""alergias"", ""células T reguladoras"", ""Huteritas"", ""sistemas imunológicos"", ""exposição a micróbios""]",DESCOBERTA_CIENTIFICA,Ciências da Saúde,INTERNACIONAL,"[""Universidade College Cork""]","[""Fergus Shanahan""]"
03/06/2025,2025,blog longevidade: modo de usar,Quer ajudar o cérebro? Treine o seu olfato,https://g1.globo.com/bemestar/blog/longevidade-modo-de-usar/post/2025/06/03/quer-ajudar-o-cerebro-treine-o-seu-olfato.ghtml,"[""olfato"", ""declínio cognitivo"", ""realidade virtual"", ""pesquisadores"", ""método"", ""estímulo"", ""memória"", ""idade""]",DESCOBERTA_CIENTIFICA,Interdisciplinar,INTERNACIONAL,"[""Instituto de Ciência de Tóquio"", ""Universidade de Artes de Londres"", ""Universidade Bunkyo Gakuin"", ""Universidade Hosei""]","[""Takamichi Nakamoto""]"
03/06/2025,2025,ciência,Por que agências espaciais querem voltar em breve à Lua,https://www1.folha.uol.com.br/ciencia/2025/06/por-que-agencias-espaciais-querem-voltar-em-breve-a-lua.shtml,"[""Lua"", ""Nasa"", ""Artemis"", ""Agência Espacial Europeia"", ""Estação Internacional de Pesquisa Lunar"", ""recursos naturais"", ""mineração lunar"", ""gelo""]",INOVACAO_TECNOLOGICA,Interdisciplinar,INTERNACIONAL,"[""Nasa"", ""Agência Espacial Europeia"", ""China"", ""Rússia""]",[]
03/06/2025,2025,ciência,Moscas que tomam cocaína podem ajudar estudos sobre vício,https://www1.folha.uol.com.br/ciencia/2025/06/cientistas-olham-moscas-consumindo-cocaina-em-busca-de-respostas-para-dependencia.shtml,"[""moscas-das-frutas"", ""dependência química"", ""cocaína"", ""genética"", ""comportamento"", ""neurociência""]",DESCOBERTA_CIENTIFICA,Ciências Biológicas,NACIONAL,"[""The Journal of Neuroscience""]",[]
03/06/2025,2025,ciência,A longa história dos números primos,https://g1.globo.com/ciencia/noticia/2025/06/03/de-ossos-pre-historicos-a-computacao-em-nuvem-a-longa-historia-dos-numeros-primos.ghtml,"[""números primos"", ""Teoria dos Números"", ""história da matemática"", ""Euclides"", ""Kamal al-Din al-Farisi"", ""tábua Plimpton 322"", ""osso de Ishango""]",EDUCACAO_E_EXPLICACAO_CIENTIFICA,Ciências Exatas e da Terra,NACIONAL,"[""UNSW"", ""ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES""]","[""Daniel Mansfield"", ""Peter S. Rudman""]"
03/06/2025,2025,ciência,Estudo revela porque os dois lados da Lua parecem tão diferentes,https://g1.globo.com/ciencia/noticia/2025/06/03/estudo-revela-porque-os-dois-lados-da-lua-parecem-tao-diferentes.ghtml,"[""Lua"", ""gravidade lunar"", ""vulcanismo"", ""manto"", ""NASA"", ""GRAIL"", ""topografia"", ""elementos radioativos""]",DESCOBERTA_CIENTIFICA,Ciências Exatas e da Terra,INTERNACIONAL,"[""NASA"", ""Laboratório de Propulsão a Jato""]","[""Ryan Park""]"
03/06/2025,2025,ciência,Como Trump tem balançado o futuro da pesquisa no Ártico,https://www1.folha.uol.com.br/ciencia/2025/06/como-o-governo-trump-tem-balancado-o-futuro-da-pesquisa-no-artico.shtml,"[""Ártico"", ""mudanças climáticas"", ""pesquisa"", ""NOAA"", ""dados climáticos"", ""glaciologia"", ""Svalbard"", ""soft power""]",RISCO_E_AMEACA,Ciências Ambientais,INTERNACIONAL,"[""Universidade Federal de Minas Gerais"", ""Universidade Federal do Rio Grande do Sul"", ""Universidade de Brasília"", ""NOAA"", ""NSIDC""]","[""Luiz Rosa"", ""Jefferson Simões"", ""Ana Flávia Barros-Platiau""]"
04/06/2025,2025,ciência,Arqueóloga Niède Guidon morre aos 92 anos,https://www1.folha.uol.com.br/ciencia/2025/06/arqueologa-niede-guidon-morre-aos-92-anos.shtml,"[""Niède Guidon"", ""arqueologia"", ""ocupação humana"", ""Piauí"", ""Parque Nacional Serra da Capivara"", ""Fumdham"", ""patrimônio da humanidade"", ""pesquisas""]",DESCOBERTA_CIENTIFICA,Ciências Biológicas,NACIONAL,"[""USP"", ""Universidade de Paris"", ""Parque Nacional Serra da Capivara"", ""Fumdham""]","[""Niède Guidon"", ""Walter Neves""]"
04/06/2025,2025,ciência,Linhas de Nazca do Peru estão ameaçadas por mineração,https://www1.folha.uol.com.br/ciencia/2025/06/linhas-de-nazca-do-peru-estao-ameacadas-por-mineracao-apos-reducao-de-area-protegida.shtml,"[""Linhas de Nazca"", ""mineração"", ""geoglifos"", ""patrimônio mundial"", ""Jorge Montero"", ""Pieter van Dalen"", ""Unesco""]",RISCO_E_AMEACA,Ciências Humanas,NACIONAL,"[""Ministério da Cultura do Peru"", ""Ministério de Energia e Minas do Peru"", ""Unesco""]","[""Jorge Montero"", ""Pieter van Dalen""]"
